lead_id,pricing_page_visits_decayed,demo_page_visits_decayed,case_study_views_decayed,roi_calculator_uses_decayed,blog_views_decayed,careers_page_visits_decayed,high_intent_touch_count,visited_pricing_or_demo,pages_per_session,visited_last_7_days,is_bot_suspect,email_opens_decayed,email_clicks_decayed,open_rate,click_to_open_rate,content_engagement_decayed,is_unsubscribed,is_hard_bounced,trial_depth_score,is_engaged_trial,industry_tier,lead_source_tier,tech_stack_score,seniority_rank,is_decision_maker,company_size_score,log_annual_revenue,is_smb_fit,dm_x_pricing_or_demo,senior_x_trial,smb_fit_x_intent,cross_channel_engaged,good_source_x_content
L00489,0.7333333333333334,0.0,0.3666666666666667,0.3666666666666667,1.4666666666666668,0.7333333333333334,1,1,5.0,0,0,4.0,0.0,0.364,0.0,4.0,0,0,0,0,1,1,1,4,1,4,5.388615004528817,1,1,0,1,1,0
L00490,0.0,0.0,0.8,0.0,0.8,0.0,0,0,10.0,1,0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,3,0,1,3,1,4,4.843399374720342,1,0,0,0,0,0
L00491,1.6,0.0,1.6,0.0,1.6,0.0,1,1,3.0,1,0,1.6,0.8,0.286,0.5,0.0,0,0,25,1,1,3,2,4,1,3,7.434965931997451,1,1,1,1,1,0
L00492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0,0,4.800000000000001,0.8,0.5,0.167,4.0,0,0,0,0,2,2,2,1,0,4,4.429625613473161,1,0,0,1,1,1
L00493,0.7,0.0,0.7,0.7,3.5,0.0,1,1,4.0,0,0,5.6,0.0,0.462,0.0,1.8666666666666667,1,0,0,0,1,1,1,3,1,2,7.959520514417403,0,1,0,0,1,0
L00494,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8.0,0,0,0.0,0.0,0.412,0.143,0.0,0,0,0,0,2,2,2,0,0,2,8.7471772927285,0,0,0,0,0,1
L00495,0.0,0.0,0.0,0.0,0.0,0.0,1,1,10.0,0,0,1.0,0.0,0.111,0.0,2.0,0,0,0,0,1,2,0,3,1,2,8.653121708640482,0,1,0,0,1,1
L00496,0.0,0.0,0.0,0.0,2.9,0.9666666666666667,0,0,3.0,1,0,0.2666666666666666,0.0,0.25,0.0,0.3999999999999999,1,0,0,0,1,0,0,4,1,3,6.648466281031574,1,0,0,0,0,0
L00497,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,3,1,1,0,4,5.574812093359241,1,0,0,0,0,0
L00498,1.9333333333333333,0.0,0.9666666666666667,0.9666666666666667,2.9,0.0,1,1,4.0,1,0,1.8666666666666667,0.0,0.667,0.0,3.7333333333333334,0,0,0,0,2,3,0,1,0,4,4.935911747900319,1,0,0,1,1,1
L00499,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,0,0,1.5333333333333332,0.0,0.4,0.0,2.3,0,0,0,0,3,3,2,4,1,2,8.660721943491037,0,0,0,0,0,1
L00500,0.0,0.7,0.7,0.0,1.4,0.7,1,1,10.0,0,0,0.0,0.0,0.308,0.25,0.0,0,0,0,0,3,2,2,3,1,2,9.11509519005945,0,1,0,0,0,0
L00501,0.30000000000000004,0.0,0.30000000000000004,0.0,0.9000000000000001,0.30000000000000004,1,1,4.0,0,0,1.7999999999999998,0.0,0.167,0.0,2.4,1,0,0,0,1,2,1,2,0,4,5.2225156531317545,1,0,0,1,1,1
L00502,0.0,0.4,0.4,0.0,1.2000000000000002,0.8,1,1,2.0,0,0,4.833333333333333,0.0,0.312,0.0,0.0,0,0,0,0,1,1,1,1,0,1,10.906464108413289,0,0,0,0,1,0
L00503,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0,0,6.0,0,0,1.5333333333333332,0.0,0.143,0.0,0.0,0,0,0,0,1,2,1,4,1,4,5.065754593317335,1,0,0,0,0,0
L00504,0.0,0.5333333333333333,0.0,0.0,0.5333333333333333,0.0,1,1,2.0,0,0,3.0666666666666664,0.7666666666666666,0.364,0.25,2.3,1,0,0,0,3,3,2,1,0,3,7.5455482994100045,1,0,0,1,1,1
L00505,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0,0,0.3666666666666667,0.0,0.056,0.0,0.0,0,0,0,0,1,3,2,4,1,2,9.14108675221164,0,0,0,0,0,0
L00506,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8.0,0,0,0.033333333333333326,0.0,0.125,0.0,0.06666666666666665,0,0,0,0,2,2,2,3,1,1,10.894228769328382,0,1,0,0,1,1
L00507,0.0,0.5,0.0,0.0,0.5,0.0,1,1,3.0,0,0,5.8,0.9666666666666667,0.5,0.167,0.0,1,0,0,0,3,2,2,0,0,2,8.744057810960864,0,0,0,0,1,0
L00508,0.0,0.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0,0,10.0,0,0,3.466666666666667,0.0,0.211,0.0,0.0,0,0,0,0,3,2,1,0,0,2,8.450454919266164,0,0,0,0,0,0
L00509,0.8666666666666667,0.8666666666666667,0.0,0.0,3.466666666666667,0.0,2,1,6.0,1,0,1.7333333333333334,0.8666666666666667,1.0,0.5,0.0,0,0,0,0,1,3,1,3,1,3,7.5455482994100045,1,1,0,1,1,0
L00510,0.2666666666666666,0.1333333333333333,0.1333333333333333,0.0,0.5333333333333332,0.1333333333333333,2,1,8.0,0,0,0.0,0.0,0.333,0.0,0.0,0,0,34,1,1,3,2,0,0,2,7.5455482994100045,0,0,0,0,0,1
L00511,0.5,0.5,0.0,0.5,3.0,0.5,2,1,5.0,0,0,1.4,0.0,0.222,0.0,0.0,0,0,0,0,2,2,2,4,0,4,3.966511190712216,1,0,0,1,1,0
L00512,0.1333333333333333,0.0,0.1333333333333333,0.0,0.2666666666666666,0.1333333333333333,1,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,2,1,3,1,1,9.619478725450643,0,1,0,0,0,1
L00513,0.0,0.0,0.0,0.0,1.4,0.0,0,0,9.0,0,0,1.6,0.0,0.133,0.0,1.6,0,0,0,0,1,1,0,3,1,3,6.709792026198225,1,0,0,0,0,0
L00514,0.0,0.0,0.0,0.0,1.6666666666666667,0.8333333333333334,0,0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,2,2,2,0,2,8.94945601190978,0,0,0,0,0,0
L00515,0.0,0.0,0.0,0.0,2.7,0.9,0,0,20.0,1,1,0.8666666666666667,0.0,0.077,0.0,2.6,0,0,0,0,2,2,1,1,1,3,7.290361092944218,1,0,0,0,0,1
L00516,1.9333333333333333,0.0,0.0,0.0,0.9666666666666667,0.0,1,1,7.0,1,0,0.06666666666666665,0.0,0.4,0.0,0.19999999999999996,0,0,20,1,2,2,1,4,1,2,8.646377649797063,0,1,1,0,1,1
L00517,0.5666666666666667,0.5666666666666667,1.1333333333333333,0.0,0.5666666666666667,0.0,2,1,9.0,0,0,1.5333333333333332,0.7666666666666666,0.333,0.5,3.833333333333333,0,0,23,1,1,1,1,3,1,3,7.040711506230762,1,1,1,1,1,0
L00518,0.0,0.0,0.8333333333333334,0.0,0.8333333333333334,1.6666666666666667,0,0,9.0,1,0,1.1,0.0,0.6,0.0,0.0,0,0,0,0,3,0,0,1,0,2,9.111701658745574,0,0,0,0,0,0
L00519,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.0,1.6,0.0,2,1,3.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,3,1,4,1,4,4.983606621708336,1,1,0,1,0,0
L00520,1.0,0.0,2.0,1.0,3.0,0.0,1,1,10.0,1,0,6.4,0.0,0.667,0.0,0.0,0,0,0,0,2,3,0,2,0,4,5.283711214158674,1,0,0,1,1,0
L00521,0.7666666666666666,0.0,0.0,0.0,2.3,0.0,1,1,5.0,1,0,2.4000000000000004,0.0,0.375,0.0,2.4000000000000004,0,0,0,0,2,3,2,4,1,3,7.5455482994100045,1,1,0,1,1,1
L00522,0.8666666666666667,0.0,0.8666666666666667,0.0,3.466666666666667,0.8666666666666667,1,1,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,2,1,1,0,4,4.976733742420574,1,0,0,1,0,1
L00523,0.0,0.0,0.0,0.0,3.2,1.6,0,0,3.0,1,0,2.4000000000000004,0.8,0.273,0.333,3.2,0,0,0,0,1,1,2,1,0,1,10.712714096103788,0,0,0,0,0,0
L00524,0.0,0.0,1.0,0.0,3.0,1.0,0,0,2.0,1,0,3.5,0.0,0.455,0.0,6.3,0,0,0,0,3,2,1,3,1,3,7.587817219993427,1,0,0,0,0,1
L00525,0.0,0.0,0.0,0.0,2.2,0.0,0,0,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,3,0,0,1,0,7.5455482994100045,0,0,0,0,0,0
L00526,0.9666666666666667,0.0,0.0,0.0,2.9,0.9666666666666667,1,1,8.0,1,0,1.8666666666666667,0.0,0.25,0.0,0.0,0,0,0,0,1,1,1,1,0,3,7.537003733691851,1,0,0,1,1,0
L00527,0.0,0.0,0.0,0.0,1.0,1.0,0,0,11.0,1,0,0.7666666666666666,0.0,0.125,0.0,4.6,0,0,0,0,1,1,1,0,0,4,7.5455482994100045,1,0,0,0,0,0
L00528,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,2,4,1,2,7.5455482994100045,0,0,0,0,0,0
L00529,0.9,0.0,0.9,0.0,0.0,0.0,1,1,5.0,1,0,3.2,0.0,0.4,0.0,1.6,0,0,0,0,2,1,1,0,0,2,8.893394253837876,0,0,0,0,1,0
L00530,0.2666666666666666,0.0,0.0,0.0,0.3999999999999999,0.1333333333333333,1,1,10.0,0,0,2.3,0.0,0.158,0.0,5.366666666666666,0,0,4,0,3,3,2,3,1,3,7.293221740583611,1,1,0,1,1,1
L00531,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,0,0,1.9333333333333333,0.0,0.143,0.0,0.0,1,0,0,0,3,3,1,0,1,2,8.788044416456545,0,0,0,0,0,0
L00532,0.0,0.0,0.0,0.0,1.9,0.0,0,0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,2,1,4,1,2,9.145129624945406,0,0,0,0,0,0
L00533,0.0,0.6333333333333333,0.6333333333333333,0.0,1.9,0.0,1,1,10.0,0,0,0.8000000000000002,0.2666666666666667,1.0,0.333,1.0666666666666669,0,0,21,0,3,2,1,1,0,3,7.5455482994100045,1,0,0,1,1,1
L00534,0.0,0.0,0.0,0.0,1.6,2.4000000000000004,0,0,10.0,1,0,4.666666666666667,0.0,0.357,0.0,0.0,0,0,3,0,2,3,1,1,0,0,11.833412037556643,0,0,0,0,0,0
L00535,0.7333333333333334,0.7333333333333334,0.0,0.0,2.2,0.0,2,1,20.0,0,1,2.2666666666666666,1.7,0.364,0.75,1.1333333333333333,0,0,0,0,1,2,2,1,0,0,13.020921839179746,0,0,0,0,1,1
L00536,0.0,0.7,0.0,0.0,2.8,1.4,1,1,9.0,0,0,0.8,0.0,0.1,0.0,0.0,0,0,0,0,1,2,1,2,0,2,9.58891378461603,0,0,0,0,1,0
L00537,0.9333333333333333,0.0,1.8666666666666667,0.9333333333333333,1.8666666666666667,0.0,1,1,8.0,1,0,0.0,0.0,0.357,0.0,0.0,0,0,0,0,3,1,0,4,1,4,4.903050083416319,1,1,0,1,0,0
L00538,0.8,0.8,0.8,0.0,1.6,0.8,2,1,9.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,1,1,0,2,8.600596400122011,0,0,0,0,0,1
L00539,0.0,0.0,0.16666666666666663,0.16666666666666663,0.33333333333333326,0.0,0,0,10.0,0,0,1.8000000000000003,0.6000000000000001,0.375,0.333,2.1000000000000005,0,0,0,0,1,1,2,0,1,4,5.0238805208462765,1,0,0,0,0,0
L00540,0.0,0.0,0.0,0.0,3.6,0.0,0,0,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,1,2,0,4,7.5455482994100045,1,0,0,0,0,0
L00541,0.3666666666666667,0.0,0.0,0.0,1.4666666666666668,0.0,1,1,11.0,0,0,6.0,1.0,0.333,0.167,7.0,0,0,0,0,1,3,1,0,1,3,7.066040257947851,1,1,0,1,1,1
L00542,0.0,0.5,1.0,0.5,2.0,0.0,1,1,6.0,0,0,2.7,0.0,0.188,0.0,4.5,0,0,0,0,2,2,2,1,0,3,7.52196747145394,1,0,0,1,1,1
L00543,0.0,0.0,2.0,0.0,2.0,1.0,0,0,9.0,1,0,2.4000000000000004,0.0,0.158,0.0,1.6,1,0,0,0,1,3,2,1,0,1,7.5455482994100045,0,0,0,0,0,1
L00544,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,2,1,3,1,2,9.18246545121013,0,0,0,0,0,0
L00545,0.8,0.0,0.8,0.0,0.8,0.8,1,1,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,2,1,2,1,0,2,9.474280317482963,0,0,0,0,0,0
L00546,0.43333333333333335,0.0,0.0,0.0,0.43333333333333335,0.8666666666666667,1,1,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,2,2,4,1,3,7.37800887698308,1,1,0,1,0,1
L00547,0.8,0.0,0.0,0.8,2.4000000000000004,0.0,1,1,8.0,1,0,0.8333333333333334,0.0,0.167,0.0,4.166666666666667,0,0,0,0,2,3,0,1,0,3,7.5455482994100045,1,0,0,1,1,1
L00548,0.4666666666666667,0.4666666666666667,0.9333333333333333,0.4666666666666667,2.3333333333333335,0.0,2,1,4.0,0,0,0.8,0.8,0.5,1.0,2.4000000000000004,0,0,0,0,1,3,2,3,1,3,7.045602345674262,1,1,0,1,1,1
L00549,0.0,0.0,0.4666666666666667,0.0,0.9333333333333333,0.0,0,0,9.0,0,0,1.3,0.0,0.188,0.0,0.8666666666666667,1,0,0,0,1,3,2,1,0,0,13.109362835383225,0,0,0,0,0,1
L00550,0.0,0.19999999999999996,0.19999999999999996,0.0,0.9999999999999998,0.19999999999999996,1,1,9.0,0,0,0.4,0.0,0.091,0.0,0.0,0,0,0,0,1,1,1,4,1,4,5.543222409643759,1,1,0,1,1,0
L00551,0.9666666666666667,0.0,0.9666666666666667,0.0,0.9666666666666667,0.9666666666666667,1,1,10.0,1,0,3.8666666666666667,0.0,0.333,0.0,2.9,0,0,0,0,1,0,2,3,1,1,11.20208257280078,0,1,0,0,1,0
L00552,0.0,0.0,0.0,0.0,3.0,0.0,0,0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,3,2,2,4,1,2,8.542704980584961,0,0,0,0,0,0
L00553,0.0,0.0,0.0,0.0,2.0,0.0,0,0,4.0,1,0,0.7666666666666666,0.0,0.053,0.0,0.0,0,0,12,1,2,2,0,1,0,3,7.062876915849437,1,0,0,0,0,0
L00554,0.0,0.0,0.0,0.0,4.666666666666667,0.0,0,0,7.0,1,0,1.9333333333333333,0.0,0.25,0.0,4.833333333333333,0,0,0,0,2,3,2,4,1,2,8.883307444569711,0,0,0,0,0,1
L00555,1.6666666666666667,0.0,0.0,0.0,0.8333333333333334,0.8333333333333334,1,1,10.0,1,0,3.6,0.9,0.222,0.25,1.8,0,0,0,0,3,1,2,4,1,3,6.339123973119759,1,1,0,1,1,0
L00556,0.8,0.0,0.0,0.0,2.0,0.0,1,1,2.0,0,0,2.0,0.0,0.4,0.0,3.0,0,0,0,0,1,2,0,3,1,1,11.221476305949203,0,1,0,0,1,1
L00557,0.0,0.0,0.0,0.0,0.0,0.0,2,1,20.0,0,1,1.6666666666666667,0.0,0.167,0.0,5.0,1,0,0,0,2,1,2,4,1,1,11.235208244718326,0,1,0,0,1,0
L00558,0.8,0.0,0.0,0.0,1.6,0.8,1,1,3.0,1,0,4.5,0.0,0.5,0.0,0.0,0,0,0,0,2,0,0,3,1,3,7.5455482994100045,1,1,0,1,1,0
L00559,0.6333333333333333,0.0,0.6333333333333333,0.0,1.9,0.6333333333333333,1,1,9.0,0,0,5.0,0.0,0.4,0.0,2.5,0,0,0,0,1,3,2,1,0,3,7.1091438984933175,1,0,0,1,1,1
L00560,0.8666666666666667,0.0,0.0,0.0,1.7333333333333334,0.0,1,1,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,1,2,1,0,2,9.51714837222644,0,0,0,0,0,0
L00561,0.4666666666666667,0.4666666666666667,0.0,0.0,1.4,0.4666666666666667,2,1,11.0,0,0,1.0,0.0,0.118,0.0,1.0,0,0,0,0,1,2,1,1,0,1,9.665718822776372,0,0,0,0,1,1
L00562,2.4000000000000004,0.8,0.8,0.0,4.800000000000001,0.0,2,1,9.0,1,0,1.9,0.6333333333333333,0.75,0.333,5.699999999999999,0,0,0,0,2,3,2,1,0,3,7.173651759361996,1,0,0,1,1,1
L00563,0.0,0.0,0.0,0.0,2.0999999999999996,1.4,0,0,20.0,0,1,1.7,0.0,0.25,0.0,2.2666666666666666,0,0,0,0,2,3,0,3,1,2,9.098481006689639,0,0,0,0,0,1
L00564,0.0,0.0,0.0,0.6,2.4,0.0,0,0,7.0,0,0,0.5999999999999999,0.0,0.167,0.0,0.0,0,0,0,0,2,2,2,4,1,2,8.936521756183556,0,0,0,0,0,0
L00565,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.0,0.43333333333333335,1.3,2,1,8.0,0,0,0.3999999999999999,0.0,0.25,0.0,0.0,0,0,0,0,1,0,1,1,0,2,9.292795551912375,0,0,0,0,1,0
L00566,0.0,0.0,0.0,0.0,3.0,2.0,0,0,9.0,1,0,0.9333333333333331,0.0,0.235,0.0,1.6333333333333329,0,0,25,1,2,2,2,0,0,4,5.1670690799380825,1,0,0,0,0,1
L00567,1.2,0.0,0.6,0.0,1.7999999999999998,0.6,1,1,10.0,0,0,0.9666666666666667,0.0,0.125,0.0,3.8666666666666667,0,0,0,0,1,1,2,1,0,2,8.369041150392379,0,0,0,0,1,0
L00568,0.0,0.0,0.7333333333333334,0.7333333333333334,2.9333333333333336,0.0,0,0,6.0,0,0,2.7,0.0,0.231,0.0,3.6,0,0,0,0,1,3,0,4,1,1,10.73479321670501,0,0,0,0,0,1
L00569,1.8666666666666667,0.0,0.9333333333333333,0.9333333333333333,1.8666666666666667,0.9333333333333333,1,1,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0,1,36,1,3,1,1,1,0,4,3.517497837358316,1,0,0,1,0,0
L00570,0.9,1.8,0.9,0.0,2.7,0.0,2,1,3.0,1,0,0.8333333333333334,0.0,0.333,0.0,7.5,0,0,0,0,1,3,2,0,1,3,7.5455482994100045,1,1,0,1,1,1
L00571,0.0,0.0,0.0,0.0,0.0,0.0,2,1,9.0,0,0,1.9333333333333333,0.0,0.286,0.0,1.9333333333333333,0,0,0,0,1,3,2,0,0,0,13.06994397551145,0,0,0,0,1,1
L00572,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,0,6.066666666666666,0.8666666666666667,0.389,0.143,6.066666666666666,0,0,0,0,1,2,2,0,1,4,5.103518288242969,1,1,0,1,1,1
L00573,1.0,0.0,0.0,0.0,2.0,2.0,1,1,11.0,1,0,0.0,0.0,0.429,0.333,0.0,0,0,17,1,1,1,1,4,1,1,10.332184043556763,0,1,1,0,0,0
L00574,0.0,0.0,0.0,0.0,0.8666666666666667,0.43333333333333335,0,0,7.0,0,0,1.6666666666666667,0.0,1.0,0.0,1.6666666666666667,1,0,31,1,2,1,2,2,0,3,7.547185177036095,1,0,0,0,0,0
L00575,1.2,0.0,0.0,0.0,1.2,0.6,1,1,20.0,0,1,2.4000000000000004,0.0,0.429,0.0,0.0,0,0,0,0,3,3,1,3,1,3,6.228116448446984,1,1,0,1,1,0
L00576,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,2,2,4,1,1,10.358276015975383,0,1,0,0,0,0
L00577,0.0,0.0,0.0,0.0,0.0,0.0,1,1,9.0,0,0,1.5,0.0,0.429,0.0,2.5,0,0,20,1,2,0,0,3,1,3,5.863631175598097,1,1,1,1,1,0
L00578,0.6,0.0,0.0,0.0,0.6,0.6,1,1,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,3,2,1,1,0,3,7.5455482994100045,1,0,0,1,0,1
L00579,0.0,0.0,0.0,0.0,3.7333333333333334,0.9333333333333333,0,0,7.0,1,0,3.8666666666666667,0.0,0.267,0.0,1.9333333333333333,0,0,0,0,1,2,2,1,1,3,7.183567178863431,1,0,0,0,0,1
L00580,0.7,0.7,0.7,0.0,0.7,0.7,2,1,4.0,0,0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,1,2,2,1,1,2,8.380846410732026,0,1,0,0,0,1
L00581,0.0,0.3666666666666667,0.0,0.0,0.3666666666666667,0.3666666666666667,1,1,7.0,0,0,0.4,0.0,0.125,0.0,2.0,0,0,0,0,1,3,1,3,1,4,5.312220271717028,1,1,0,1,1,1
L00582,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,0,0,3.0,1.0,0.375,0.333,1.5,0,0,0,0,3,2,2,3,1,3,6.739809888132689,1,1,0,1,1,1
L00583,0.0,0.0,0.0,0.0,2.4000000000000004,1.6,0,0,9.0,1,0,0.0,0.0,0.286,0.0,0.0,0,0,0,0,1,2,2,4,1,0,12.15706305728904,0,0,0,0,0,0
L00584,0.0,0.0,0.0,0.0,0.6999999999999998,0.23333333333333328,0,0,6.0,0,0,0.8,0.0,0.091,0.0,2.4000000000000004,0,0,0,0,1,1,1,0,0,3,5.85392513308592,1,0,0,0,0,0
L00585,0.0,0.0,0.0,0.0,1.3,0.0,0,0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,15,1,2,3,0,1,0,2,9.237644206503528,0,0,0,0,0,0
L00586,0.0,0.0,0.0,0.0,1.9333333333333333,0.9666666666666667,0,0,10.0,1,0,3.7333333333333334,0.0,0.222,0.0,0.0,1,0,0,0,1,2,2,1,0,3,6.703188113240863,1,0,0,0,0,0
L00587,0.0,1.2,0.0,0.6,1.7999999999999998,0.0,1,1,6.0,0,0,2.6666666666666665,0.5333333333333333,0.385,0.2,1.0666666666666667,0,0,0,0,2,2,2,0,0,2,7.5455482994100045,0,0,0,0,1,1
L00588,0.9,0.9,0.9,0.9,2.7,0.0,2,1,5.0,1,0,2.0,0.0,0.118,0.0,0.0,0,0,0,0,2,3,1,4,1,4,4.050044303325521,1,1,0,1,1,0
L00589,0.43333333333333335,0.0,0.0,0.0,0.8666666666666667,0.0,1,1,9.0,0,0,5.8,0.0,0.5,0.0,0.0,0,0,8,0,2,2,1,4,1,0,12.97436486744449,0,1,0,0,1,0
L00590,0.0,0.0,0.0,0.0,2.1333333333333333,1.6,0,0,9.0,0,0,5.6000000000000005,0.0,0.389,0.0,1.6,0,0,0,0,2,0,1,1,0,3,6.496171489865795,1,0,0,0,0,0
L00591,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,0,0,1.0,0.0,0.1,0.0,0.0,0,0,9,1,2,2,0,3,1,3,7.128094902963612,1,0,1,0,0,0
L00592,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5.0,0,0,1.5333333333333332,0.0,0.286,0.0,0.0,1,0,0,0,2,1,0,2,0,4,4.297285406218791,1,0,0,0,0,0
L00593,1.0,1.0,0.0,0.0,4.0,1.0,2,1,2.0,1,0,1.4666666666666668,0.0,0.167,0.0,3.666666666666667,0,0,0,0,2,3,2,1,0,4,4.6839813664123815,1,0,0,1,1,1
L00594,0.0,0.0,0.9666666666666667,0.0,4.833333333333333,0.9666666666666667,0,0,3.0,1,0,0.6333333333333333,0.0,0.083,0.0,1.2666666666666666,0,0,0,0,1,3,1,1,0,3,7.060648025085279,1,0,0,0,0,1
L00595,0.30000000000000004,0.0,0.0,0.0,0.9000000000000001,0.30000000000000004,1,1,5.0,0,0,1.9333333333333333,0.0,0.154,0.0,3.8666666666666667,0,0,0,0,3,2,0,4,1,3,6.5832709000062515,1,1,0,1,1,1
L00596,0.0,0.0,0.8666666666666667,0.0,0.8666666666666667,0.43333333333333335,0,0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,3,1,2,9.498979486317243,0,0,0,0,0,0
L00597,0.19999999999999996,0.0,0.0,0.0,0.9999999999999998,0.19999999999999996,1,1,3.0,0,0,0.6333333333333333,0.0,0.143,0.0,0.0,0,0,0,0,1,2,0,1,0,3,7.054363298618227,1,0,0,1,1,0
L00598,0.0,0.8666666666666667,0.0,0.8666666666666667,1.7333333333333334,0.0,1,1,11.0,1,0,3.5999999999999996,0.6,0.375,0.167,3.0,0,0,0,0,2,3,2,0,0,3,7.173498443915165,1,0,0,1,1,1
L00599,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.1333333333333333,2,1,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0,1,33,1,2,3,1,1,0,2,9.346408544252675,0,0,0,0,0,1
L00600,0.0,0.0,0.0,0.0,1.4666666666666668,0.7333333333333334,0,0,10.0,0,0,0.7,0.7,0.062,1.0,0.0,0,0,0,0,2,0,1,3,1,2,9.421686607810754,0,0,0,0,0,0
L00601,0.8666666666666667,0.0,0.8666666666666667,0.0,3.466666666666667,0.8666666666666667,1,1,10.0,1,0,0.8,0.0,0.125,0.0,0.8,1,0,0,0,2,2,1,0,0,4,3.2771447329921766,1,0,0,1,1,1
L00602,0.0,1.0,1.0,0.0,5.0,1.0,1,1,10.0,1,0,2.0,0.0,0.143,0.0,2.0,1,0,17,1,1,1,2,4,1,4,4.062165663857866,1,1,1,1,1,0
L00603,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8.0,0,0,2.4000000000000004,0.8,0.273,0.333,6.4,0,0,0,0,2,3,1,3,1,4,3.8110970868381857,1,0,0,0,0,1
L00604,0.0,0.0,0.0,0.0,3.1666666666666665,1.2666666666666666,0,0,5.0,0,0,3.466666666666667,0.0,0.211,0.0,1.7333333333333334,0,0,19,1,2,2,1,4,1,2,9.5070837663684,0,0,1,0,0,1
L00605,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0,0,0.033333333333333326,0.033333333333333326,0.091,1.0,0.06666666666666665,0,0,8,1,2,3,1,1,0,2,9.358898298617328,0,0,0,0,1,1
L00606,0.4,0.0,1.2000000000000002,0.0,0.4,0.0,1,1,4.0,0,0,0.9333333333333333,0.0,0.5,0.0,5.6,0,0,0,0,1,0,1,2,0,3,7.064929953354135,1,0,0,1,1,0
L00607,0.9666666666666667,0.0,0.0,0.0,2.9,1.9333333333333333,1,1,9.0,1,0,0.8666666666666667,0.0,0.143,0.0,0.0,0,0,0,0,2,1,2,3,1,1,11.046993535094547,0,1,0,0,1,0
L00608,0.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,2.833333333333333,0.5666666666666667,1,1,5.0,0,0,0.29999999999999993,0.0,0.333,0.0,0.19999999999999996,0,0,0,0,1,2,1,2,0,2,9.488933767244628,0,0,0,0,1,1
L00609,0.0,0.0,1.0,0.0,3.0,0.0,0,0,11.0,1,0,2.6,0.0,0.333,0.0,4.333333333333334,0,0,0,0,1,2,1,3,1,2,8.047765396346175,0,0,0,0,0,1
L00610,0.0,0.0,0.6,0.0,0.6,0.6,0,0,11.0,0,0,0.7,0.0,0.071,0.0,0.0,0,0,13,1,1,2,2,2,0,1,10.17510502754483,0,0,0,0,0,0
L00611,0.0,0.0,0.0,0.0,1.6,0.0,0,0,3.0,1,0,2.0,1.0,0.2,0.5,2.0,0,0,0,0,2,3,2,4,0,3,7.157579708877678,1,0,0,0,0,1
